region,street,housenumber,city,postcode,lat,lon,building_type
Campania,Via Chiatamone,132,Campania,71450,41.32907041770307,14.330373961018164,yes
Campania,Via Colonello Carlo Lahalle,145,Campania,67427,40.88094773382313,14.572322601918065,residential
Campania,Via Francesco De Pinedo,99,Campania,83309,40.785917141404504,14.414582383492275,residential
Campania,Via Santa Brigida,41,Campania,34620,40.47075986736027,15.479199303182998,yes
Campania,Via Duca di San Donato,7,Campania,90759,40.80466024402948,14.050789982116909,yes
Campania,Largo Alessandro Lala,66,Campania,26827,40.61540065,15.055242,yes
Campania,Via Enea,11,Campania,31294,40.81615916103705,14.060240246977132,residential
Campania,Via Virginia Wolf,70,Campania,58089,40.89289746850087,14.325354550881013,yes
Campania,Via Provinciale Botteghelle di Portici,118,Campania,28476,40.91313377251543,14.071652316202025,residential
Campania,Via Giulio Cesare Capaccio,153,Campania,74022,40.89539420805356,14.267562989086965,yes
Campania,Piazza Trieste e Trento,102,Campania,13443,40.89840925999085,14.051771998763517,residential
Campania,Via Aquila,56,Campania,21058,40.93257874364152,14.413398323620708,roof
Campania,Via Niccolò Iommelli,100,Campania,42739,40.92610624873702,15.174138482446086,yes
Campania,Via Benedetto Cairoli,104,Campania,93759,40.79313528134355,14.056870227087511,residential
Campania,Via Roma verso Scampia,147,Campania,96886,40.00486685052148,15.351541150054896,yes
Campania,Via Ugo Palermo,32,Campania,12842,40.93959748956515,14.304683395370565,yes
Campania,Piazza Enrico De Nicola,184,Campania,99737,40.823892984684605,14.1327532661019,yes
Campania,Via Enrico Pessina,131,Campania,56634,40.93965567562099,14.538243887925516,residential
Campania,Via Provinciale Botteghelle di Portici,112,Campania,40040,40.76445744248614,14.024180101569218,yes
Campania,Vico Campane a Sant'Eligio,19,Campania,11900,40.21594901850404,15.685102750878453,yes
Campania,Via Saverio Altamura,122,Campania,47883,40.17314848771783,15.547606569368579,yes
Campania,Via Enea,148,Campania,18542,40.89586879838687,14.05162096235651,yes
Campania,Via Ugo Niutta,129,Campania,22971,40.77997305726635,14.409103768304695,residential
Campania,Via Santa Chiara,138,Campania,31705,40.45539251415836,15.483340445905323,yes
Campania,Via Roma,20,Campania,52932,40.93219854149618,14.445094350549569,residential
Campania,Calata Trinità Maggiore,40,Campania,76610,40.63451366481366,14.412828837303913,residential
Campania,Piazza Trieste e Trento,92,Campania,90837,40.870409365337586,14.167814477087848,yes
Campania,Via Rimini,188,Campania,43268,40.34714527629124,15.37691685707385,yes
Campania,Via Enrico Pessina,68,Campania,92894,41.078834797592464,14.316400236410763,yes
Campania,Via Giovan Battista Marino,85,Campania,83096,40.34366170374451,15.656595208713458,yes
Campania,Via della Sapienza,36,Campania,17429,40.37844165115434,15.603502709203182,yes
Campania,Via Baku,191,Campania,72068,40.634059305319106,14.595866926338955,yes
Campania,Via Nazionale,127,Campania,66223,40.848906427879534,14.090519958190956,yes
Campania,Via Giuliano Da Maiano,5,Campania,73171,40.91762114131799,14.42152793561893,residential
Campania,Via Giotto,20,Campania,40378,40.942896415065356,14.380032552980575,yes
Campania,Via Alessandro Scarlatti,104,Campania,32343,40.00446111397211,15.385417466500604,yes
Campania,Piazza Francesco Saverio Arabia,172,Campania,25265,40.9022985,14.164728850000001,yes
Campania,Via Consalvo,112,Campania,68510,40.605850382539685,14.365239367800454,residential
Campania,Via Francesco De Pinedo,144,Campania,78055,40.93770599343277,14.22691676118483,yes
Campania,Vico Sant'Aniello a Caponapoli,155,Campania,34333,40.86389281417872,14.32893959703368,residential
Campania,Via Alessandro Scarlatti,112,Campania,99317,40.85390178016354,14.248578462695066,yes
Campania,Via Oreste Salomone,187,Campania,94193,40.97694485065523,14.202599322435864,yes
Campania,Via Luigi Serio,51,Campania,63813,41.02924824607635,14.481450056169708,yes
Campania,Galleria della Vittoria,90,Campania,39463,40.214985840273954,15.680923202130241,yes
Campania,Via Gian Battista Manso,158,Campania,13146,40.85554100317085,14.543800156543261,yes
Campania,Piazza del Plebiscito,165,Campania,25004,40.92641894999242,14.80533746666617,house
Campania,Svincolo di Arzano,25,Campania,47541,40.89322460019555,14.230412182741093,yes
Campania,Viale San Francesco d'Assisi,120,Campania,72959,41.228061157348414,15.175833981596707,yes
Campania,Via Carlo Bussola,1,Campania,27944,40.753192345369506,13.876390870048125,yes
Campania,Viale delle Metamorfosi,2,Campania,20783,40.82641877240332,14.122288513760164,yes
Campania,Via Provinciale Madonnelle,27,Campania,16375,40.61816332158396,14.427297518139358,yes
Campania,Via Provinciale Madonnelle,29,Campania,95460,40.62935713548833,14.564226623206242,yes
Campania,Via Conte di Ruvo,191,Campania,14991,40.55377646760906,14.237420667542702,yes
Campania,Via Mezzocannone,199,Campania,53547,40.905689385172465,14.496247636539366,residential
Campania,Via Monteoliveto,142,Campania,67374,40.99771059907051,14.428498636596782,yes
Campania,Via Antonio Sogliano,157,Campania,56469,40.899897292667134,14.29030568228092,yes
Campania,Via Padre Rocco,141,Campania,13726,40.880684927765465,14.518379111601543,yes
Campania,Vico San Marcellino,19,Campania,34467,40.81668599482132,14.368999493142246,yes
Campania,Via Ugo Niutta,11,Campania,17484,40.768919475773814,14.504564440636512,residential
Campania,Via Lorenzo Perosi,141,Campania,93159,40.71726221751636,14.497181443400873,residential
Campania,Via Cesare Battisti,82,Campania,16097,40.92386286546542,14.191333565175961,residential
Campania,Via Ugo Niutta,28,Campania,45230,40.91872337049541,14.117376806646162,residential
Campania,Via Bartolo Longo,200,Campania,60068,40.62846187564208,14.409843382557693,residential
Campania,Via Michelangelo Ciccone,82,Campania,33916,40.90302554306739,14.137950004925658,residential
Campania,Via Emanuele Gianturco,128,Campania,14490,41.355509333905886,14.461260446188113,yes
Campania,Via Arenella,9,Campania,20504,40.946531894683986,14.357813651595242,yes
Campania,Via Pier delle Vigne,41,Campania,18373,41.00968701467718,14.779059830985664,yes
Campania,Via Oreste Salomone,147,Campania,26260,40.462417853722684,15.147016880339356,yes
Campania,Via Montedonzelli,50,Campania,29677,40.76074668286476,14.440925275741135,residential
Campania,Via Matteo Andrea Acquaviva,173,Campania,88997,40.66172795,15.39328,yes
Campania,Via Arcangelo Ghisleri,85,Campania,94331,40.73962570982875,14.572157193673963,yes
Campania,Via Antonio Solario,150,Campania,17995,40.955896485743395,14.597874898104536,yes
Campania,Via Giacinto Albino,102,Campania,70621,40.66413632612471,14.645155483799392,yes
Campania,Piazza Salvatore Lobianco,111,Campania,39477,40.95394215,15.21116525,yes
Campania,Via dei Bonifaci,187,Campania,66911,40.33826675258546,15.660030774492057,yes
Campania,Via Domenico D'Ambra,88,Campania,72688,40.02233325,15.384809500000001,yes
Campania,Via Agostino Depretis,88,Campania,56038,40.811887165085004,14.577068897368791,roof
Campania,Corso Meridionale,166,Campania,53707,41.24598387563285,14.611098462570798,yes
Campania,Viale Aldo Merola,5,Campania,66665,40.77487296976449,14.410889094268091,residential
Campania,Via Carlo De Marco,37,Campania,81610,40.64368101867511,14.545538790846416,yes
Campania,Via Guido Menzinger,17,Campania,83092,41.07411732310264,14.33957400358665,apartments
Campania,Via Roma,30,Campania,52034,40.570594549999996,14.966765350000003,yes
Campania,Via Luigi Serio,200,Campania,87007,40.79453469298119,14.377355240314884,residential
Campania,Via Galileo Ferraris,20,Campania,56292,40.94846468223158,14.292470403293331,residential
Campania,Via Mario Palermo,181,Campania,56038,40.60374419696011,14.357763193916755,yes
Campania,Via Silvio Spaventa,6,Campania,63371,40.92562057999555,15.179127038839288,yes
Campania,Via Ferrara,101,Campania,94027,40.92950460936558,14.137536544456388,residential
Campania,Via della Sapienza,183,Campania,95264,40.63061546150422,14.39548258650149,residential
Campania,Via Bartolo Longo,199,Campania,44163,40.872897320442625,14.128764887177057,yes
Campania,Via Giovanni Caproni,97,Campania,23577,41.01402946251634,14.812401223298094,yes
Campania,Via Carlo De Marco,59,Campania,94830,40.943685234978126,14.235684265444064,residential
Campania,Via Francesco Caracciolo,17,Campania,87442,40.64062251873499,15.10338520940193,yes
Campania,Via Emanuele Gianturco,138,Campania,10766,40.93886627399614,14.524141158673388,residential
Campania,Via Gerardo Chiaromonte,141,Campania,70336,40.81758703905181,14.333138941898973,residential
Campania,Via Giovan Battista Marino,70,Campania,23703,40.665173559729745,14.445495607819959,roof
Campania,Via Emanuele Gianturco,15,Campania,45930,41.06020525,14.910628899999997,yes
Campania,Via Colonello Carlo Lahalle,92,Campania,98868,40.76853745190093,14.410823332224044,yes
Campania,Via Sedile di Porto,82,Campania,49186,40.92462360333748,14.421026713330175,yes
Campania,Viale Comandante Umberto Maddalena,91,Campania,86361,40.9228222668977,14.431967013171398,roof
Campania,Via Arenella,24,Campania,34772,40.49571202991392,15.014345001128508,yes
Campania,Via Pontenuovo,104,Campania,87210,40.76998853735506,14.443002177365308,roof
Campania,Via Lucio Amelio,116,Campania,77759,40.749354399999994,13.91016965,yes
Campania,Piazza Municipio,26,Campania,33360,40.842707559606815,14.217605392549734,yes
Campania,Via dei Tribunali,137,Campania,66961,40.88664596410754,14.253013407521284,residential
Campania,Via Antonio Sogliano,104,Campania,16225,40.78832785803635,14.512270241428533,residential
Campania,Via Casanova,158,Campania,25093,40.9108369255691,14.418322002126242,residential
Campania,Svincolo di Arzano,34,Campania,69771,40.89875411540349,14.190823621467349,yes
Campania,Via Saverio Altamura,22,Campania,77323,40.80199333423642,14.53928782702757,residential
Campania,Via Domenico de Dominicis,81,Campania,84322,40.90227941544072,14.51139872915784,residential
Campania,Via Giulio Cesare Capaccio,126,Campania,71613,41.2432979,14.123745150000001,yes
Campania,Via Terracina,191,Campania,16851,40.8725302133347,14.271332156563979,yes
Campania,Via Genova,30,Campania,19893,40.686489949999995,14.794774199999999,yes
Campania,Piazza Giovanni Bovio,136,Campania,17131,40.827579319740856,14.378214333886604,yes
Campania,Via Giuseppe Silvati,94,Campania,59836,40.45662200018403,15.003775123813943,yes
Campania,Via Gian Battista Manso,64,Campania,97434,40.82695404202686,14.357059352454902,residential
Campania,Via Benedetto Cairoli,173,Campania,13804,40.93105175,14.192733149999999,yes
Campania,Via Galileo Ferraris,50,Campania,55156,40.799646690409595,14.0612071337576,residential
Campania,Via Padre Ludovico da Casoria,136,Campania,87929,40.92468944689726,14.42590993869226,roof
Campania,Via Giovanni Tritto,106,Campania,23723,40.25498662016854,15.134707487718899,residential
Campania,Piazza Municipio,45,Campania,52758,40.87304364468881,14.522015356815977,yes
Campania,Via Michele Morelli,79,Campania,65402,40.85324665599895,14.177211785102427,apartments
Campania,Via Padre Rocco,132,Campania,80895,41.386235711815836,14.732054067387338,yes
Campania,Via Edgardo Cortese,197,Campania,46829,40.726183400000004,14.539267100000002,roof
Campania,Via Pietro Castellino,172,Campania,41327,40.524761256561774,14.926519319581228,yes
Campania,Via Caio Duilio,60,Campania,91565,40.689544868868104,14.460596891477405,residential
Campania,Vico Zappari,145,Campania,64897,40.88303293207382,14.513813296506772,residential
Campania,Via Matteo Andrea Acquaviva,183,Campania,48590,41.09059861804299,14.499727785459413,yes
Campania,Via Ugo Palermo,40,Campania,27071,40.95446879903542,14.528215679154455,residential
Campania,Via Andrea Vaccaro,131,Campania,12491,40.85014017747335,14.50682881767734,residential
Campania,Via Luigi Volpicella,91,Campania,71965,40.59438689552282,14.357896689274641,yes
Campania,Via Ugo Niutta,191,Campania,53447,40.796931339323876,14.761170071374863,yes
Campania,Via Giuseppe Pica,28,Campania,32527,40.67384233687313,14.509937640219304,residential
Campania,Via Luigi Volpicella,28,Campania,61619,40.89795282470623,14.07951095783579,residential
Campania,Via Galileo Ferraris,154,Campania,37792,40.649793130574906,14.638223247512713,yes
Campania,Via Giovanni Caproni,85,Campania,20665,40.623754674369145,14.36261772072884,residential
Campania,Via Angelo Camillo De Meis,82,Campania,59699,40.994572795170555,14.41809741227401,yes
Campania,Via Claudio,161,Campania,44725,40.917120271813744,14.451164259055082,yes
Campania,Via Antonio Sogliano,110,Campania,25434,40.619103016382965,14.430084526514957,roof
Campania,Via Santa Maria del Pianto,101,Campania,58182,40.67592226639123,14.794153224014462,yes
Campania,Corso Umberto Primo,123,Campania,58059,40.94940785415095,14.182749574916052,yes
Campania,Via Aniello Falcone,107,Campania,97165,40.92032907012838,14.239890861108,residential
Campania,Via Giuliano Da Maiano,11,Campania,16609,40.93240806699278,14.133438711337742,residential
Campania,Via Vicinale Cupa Cintia,48,Campania,19068,40.74745284004814,13.915416420651619,yes
Campania,Via Matteo Andrea Acquaviva,72,Campania,82900,41.171995243434075,13.9461051575646,yes
Campania,Via Domenico D'Ambra,137,Campania,95810,40.94145495,14.5365002,yes
Campania,Via Raffaele Stasi,75,Campania,14524,40.92432078436839,14.19027605295881,residential
Campania,Via Giuseppe Silvati,33,Campania,73787,40.45177629598182,15.497129770045607,yes
Campania,Via Giacomo Leopardi,180,Campania,72636,40.85857360858914,14.264535607870464,yes
Campania,Via Luigi Serio,46,Campania,26903,40.51431331663591,15.49301129105931,yes
Campania,Discesa Coroglio,163,Campania,88993,40.9880934529922,15.465572530114736,yes
Campania,Via Michele Morelli,25,Campania,91052,41.291304783245906,14.68778093020765,yes
Campania,Via Santa Maria del Pianto,156,Campania,51244,40.90219980142901,14.109130884053744,residential
Campania,Corso Meridionale,170,Campania,61727,40.686252068851076,14.496264538935138,residential
Campania,Via Fuorigrotta,40,Campania,57085,40.28167938376596,15.623246418284257,yes
Campania,Via Ugo Niutta,153,Campania,77070,40.70358634726451,14.532608918941886,residential
Campania,Via Claudio,180,Campania,25757,40.242589315524064,15.551687299193185,yes
Campania,Via Carlo Bussola,157,Campania,54946,41.25978557169472,15.245771186255432,yes
Campania,Via Monteoliveto,69,Campania,71618,40.626453268015794,14.374381753076607,yes
Campania,Via Santo Strato,114,Campania,18213,40.781469135713984,14.39951582726654,residential
Campania,Via Consalvo,139,Campania,57042,40.899114422433215,14.189886475869967,residential
Campania,Via Santa Maria della Libera,57,Campania,29570,40.763730466514026,14.016090521640663,yes
Campania,Via Santa Maria ai Monti,9,Campania,17783,40.91687356290014,14.30636935511376,residential
Campania,Vico Campane a Sant'Eligio,13,Campania,61406,40.69226983950531,14.503995654843454,yes
Campania,Via San Gennaro ad Antignano,12,Campania,41312,41.175211697493516,13.826197615265366,yes
Campania,Via Filippo Agresti,162,Campania,77646,40.69438868705821,14.650435412458426,yes
Campania,Via Vicinale Cupa Bolino,69,Campania,98643,40.94263959999999,14.213111799999998,residential
Campania,Via Santa Maria ai Monti,156,Campania,39022,40.70529254288666,14.541337332168801,yes
Campania,Calata Trinità Maggiore,32,Campania,46049,40.269892131305525,15.153012841263031,yes
Campania,Corso Giuseppe Garibaldi,21,Campania,53431,40.900329854603704,14.173131452619982,residential
Campania,Via Mario Palermo,63,Campania,15162,41.341003695537296,14.508799630486434,yes
Campania,Piazza Medaglie D'Oro,138,Campania,93534,41.110986499999996,14.807815699999999,yes
Campania,Via Mario Palermo,112,Campania,84439,40.70485144005934,13.927693477328548,yes
Campania,Viale Aldo Merola,182,Campania,57223,40.91937800505463,14.239774262900461,residential
Campania,Via Michele Morelli,194,Campania,78266,40.85039845465463,14.476713449186018,roof
